model,fold,regime,n,mae,rmse,bias,skill,pinball,coverage,nominal_coverage,interval_width
B2_daily_naive,2022-12,crisis,744,48.37330645161291,66.2543917919441,12.725618279569893,0.5821897547869163,21.051934139784947,0.5026881720430108,0.8,68.86699999999999
B2_daily_naive,2023-01,post-crisis,744,38.65313172043011,52.54411239052956,-3.810120967741935,0.36973271982317923,16.451085304659497,0.6021505376344086,0.8,71.053
B2_daily_naive,2023-02,post-crisis,672,29.992619047619048,38.70819823647551,-1.0972619047619045,0.18689579578961735,12.39476560846561,0.6502976190476191,0.8,72.54
B2_daily_naive,2023-03,post-crisis,741,25.540067476383264,34.511753125256874,1.7481646423751684,0.23317147369794444,10.484625760983656,0.728744939271255,0.8,73.50700000000005
B2_daily_naive,2023-04,post-crisis,719,22.672211404728788,33.60345525812961,0.984756606397774,0.2888925725827033,9.528273188069852,0.7941585535465925,0.8,74.07199999999999
B2_daily_naive,2023-05,post-crisis,744,23.2627688172043,34.058203312905775,-0.13002688172043028,-0.13532675041703524,9.694107138590203,0.7997311827956989,0.8,74.12400000000004
B2_daily_naive,2023-06,post-crisis,720,17.694,26.272086390946065,-1.2569722222222226,0.17223526782175458,7.41648487654321,0.8722222222222222,0.8,74.12500000000001
B2_daily_naive,2023-07,post-crisis,744,33.23448924731183,55.46227055007659,1.2599193548387093,-0.04316529765897581,14.191733602150537,0.6895161290322581,0.8,73.57300000000002
B2_daily_naive,2023-08,post-crisis,744,22.284838709677416,31.798394668514693,-1.0750806451612904,0.2635912049802439,9.277192204301077,0.793010752688172,0.8,74.40899999999998
B2_daily_naive,2023-09,post-crisis,720,23.405430555555554,41.571338251586,0.4264583333333331,0.1124384109971428,10.192060956790122,0.8097222222222222,0.8,74.39999999999998
B2_daily_naive,2023-10,post-crisis,745,40.54558389261745,54.58429207881116,-0.346523489932886,-0.1691801890338096,17.471438105891124,0.5771812080536913,0.8,74.29499999999999
B2_daily_naive,2023-11,post-crisis,720,27.28420833333333,36.935796798483835,-2.1269305555555555,0.34831858383593983,11.284940586419753,0.7388888888888889,0.8,75.89999999999998
B2_daily_naive,2023-12,post-crisis,744,21.571424731182795,28.68790055357908,5.124354838709678,0.35311079689734515,8.719082138590203,0.8252688172043011,0.8,76.23000000000002
B2_daily_naive,2024-01,post-crisis,744,16.65483870967742,22.498047824510873,-2.1323118279569897,0.5219899955521214,6.789498566308243,0.9005376344086021,0.8,76.03599999999993
B2_daily_naive,2024-02,post-crisis,696,13.873448275862069,19.220318608540104,0.44140804597701155,0.31117754945245435,5.794603512132823,0.9281609195402298,0.8,75.40800000000013
B2_daily_naive,2024-03,post-crisis,745,17.1956644295302,24.466907169541333,0.31445637583892605,-0.032655255746167455,7.093276808351976,0.8711409395973154,0.8,74.69600000000001
B2_daily_naive,2024-04,post-crisis,718,31.28176880222841,41.66805599485021,-0.5716573816155986,-0.04427070135804456,13.01048758898174,0.6476323119777159,0.8,74.27900000000002
B2_daily_naive,2024-05,post-crisis,744,26.096088709677417,36.568764542819494,-0.6398521505376343,0.23833791992844533,10.854341666666667,0.7567204301075269,0.8,75.16199999999999
B2_daily_naive,2024-06,post-crisis,720,32.00493055555555,43.89520495990675,1.5148194444444452,-0.4155897289723012,13.349227932098763,0.6861111111111111,0.8,75.41200000000003
B2_daily_naive,2024-07,post-crisis,744,28.25364247311828,39.684402601171,-1.1494220430107527,0.005601933475975485,11.833238918757466,0.7096774193548387,0.8,75.98600000000006
B2_daily_naive,2024-08,post-crisis,744,25.44029569892473,36.300460292854666,0.011559139784946954,0.16648112298551543,10.58311367980884,0.760752688172043,0.8,76.47600000000001
B2_daily_naive,2024-09,post-crisis,720,29.641916666666667,48.93596525051897,1.5241111111111119,0.1234981582610073,12.666238271604938,0.7388888888888889,0.8,76.654
B2_daily_naive,2024-10,post-crisis,745,32.985315436241606,45.20308894535132,-2.29889932885906,-0.03493170242353827,13.736099925428784,0.6791946308724832,0.8,76.978
B2_daily_naive,2024-11,post-crisis,720,34.88063888888889,56.30433815682214,0.05163888888888882,0.008647960734437188,14.80962962962963,0.6666666666666666,0.8,77.75
